"Datetime","Filter_code","Codice.Stazione","Altitudine","Esposizione","LatUTM","LongUTM","Data","Ora","HS","Density_Avg","SWE_tot"
"2016-02-16 09:00:00","2016-02-16 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-02-16","09:00",84,159.880952380952,134.3
"2016-02-17 07:40:00","2016-02-17 07:40:00_12FO","12FO","1360","NW","671070","5087375","2016-02-17","07:40",56,203.2059089875,113.795309033
"2016-02-17 08:00:00","2016-02-17 08:00:00_15TR","15TR","1550","W ","630778","5077835","2016-02-17","08:00",75,249.297203536,186.972902652
"2016-02-17 08:00:00","2016-02-17 08:00:00_26SP","26SP","1980","SW","714927","5140531","2016-02-17","08:00",59,184.134865152542,108.63957044
"2016-02-17 08:30:00","2016-02-17 08:30:00_19PF","19PF","1170","SE","669131","5069560","2016-02-17","08:30",50,254.4,127.2
"2016-02-17 09:00:00","2016-02-17 09:00:00_22CI","22CI","2145","NE","712858","5147444","2016-02-17","09:00",69,179.109030427536,123.585230995
"2016-02-17 09:00:00","2016-02-17 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-02-17","09:00",99,157.094127256566,155.523185984
"2016-02-17 09:00:00","2016-02-17 09:00:00_5PSV","5PSV","1320","SE","648525","5071709","2016-02-17","09:00",46,471.304347826087,216.8
"2016-02-17 10:00:00","2016-02-17 10:00:00_0","0","NULL","\ ","NULL","NULL","2016-02-17","10:00",76,207.633276740789,157.801290323
"2016-02-17 10:30:00","2016-02-17 10:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-02-17","10:30",64,191.882106503125,122.804548162
"2016-02-18 07:45:00","2016-02-18 07:45:00_16PT","16PT","1608","S ","705786","5110460","2016-02-18","07:45",67,166.696934049254,111.686945813
"2016-02-18 08:50:00","2016-02-18 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-02-18","08:50",152,271.695229388816,412.976748671
"2016-02-18 09:00:00","2016-02-18 09:00:00_18SB","18SB","1600","SW","715519","5120132","2016-02-18","09:00",65,180.153846153846,117.1
"2016-02-19 15:30:00","2016-02-19 15:30:00_0","0","NULL","\ ","NULL","NULL","2016-02-19","15:30",54,244.797196683333,132.190486209
"2016-02-20 08:30:00","2016-02-20 08:30:00_35VC","35VC","1880","SE","712817","5126802","2016-02-20","08:30",85,168.932126697647,143.592307693
"2016-02-23 09:00:00","2016-02-23 09:00:00_25TO","25TO","1880","S ","623059","5124460","2016-02-23","09:00",75,275.20220362,206.401652715
"2016-02-23 12:30:00","2016-02-23 12:30:00_0","0","NULL","\ ","NULL","NULL","2016-02-23","12:30",62,289.438484970968,179.451860682
"2016-02-24 00:00:00","2016-02-24 00:00:00_0","0","NULL","\ ","NULL","NULL","2016-02-24","00:00",90,290.444444444444,261.4
"2016-02-24 00:00:00","2016-02-24 00:00:00_12FO","12FO","1360","NW","671070","5087375","2016-02-24","00:00",30,295.62315271,88.686945813
"2016-02-24 07:45:00","2016-02-24 07:45:00_26SP","26SP","1980","SW","714927","5140531","2016-02-24","07:45",42,273.838020733333,115.011968708
"2016-02-24 08:00:00","2016-02-24 08:00:00_10PM","10PM","1760","SE","695429","5135226","2016-02-24","08:00",21,358.7530243,75.338135103
"2016-02-24 08:30:00","2016-02-24 08:30:00_15TR","15TR","1550","W ","630778","5077835","2016-02-24","08:30",52,281.137451275,146.191474663
"2016-02-24 08:30:00","2016-02-24 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-02-24","08:30",44,281.396969277273,123.814666482
"2016-02-24 08:30:00","2016-02-24 08:30:00_5PSV","5PSV","1320","SE","648525","5071709","2016-02-24","08:30",24,344.567345783333,82.696162988
"2016-02-24 08:45:00","2016-02-24 08:45:00_22CI","22CI","2145","NE","712858","5147444","2016-02-24","08:45",50,279.215728812,139.607864406
"2016-02-24 08:50:00","2016-02-24 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-02-24","08:50",65,318.772368281538,207.202039383
"2016-02-24 09:00:00","2016-02-24 09:00:00_18SB","18SB","1600","SW","715519","5120132","2016-02-24","09:00",37,271.901992589189,100.603737258
"2016-02-24 09:00:00","2016-02-24 09:00:00_19PF","19PF","1170","SE","669131","5069560","2016-02-24","09:00",34,365.388045541176,124.231935484
"2016-02-24 09:00:00","2016-02-24 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-02-24","09:00",73,226.93015389863,165.659012346
"2016-02-24 09:00:00","2016-02-24 09:00:00_31RO","31RO","2012","SE","714649","5130925","2016-02-24","09:00",100,315.887213115,315.887213115
"2016-02-25 08:30:00","2016-02-25 08:30:00_16PT","16PT","1608","S ","705786","5110460","2016-02-25","08:30",40,260.99108825,104.3964353
"2016-02-25 08:30:00","2016-02-25 08:30:00_31","31","2012","SE","714649","5130925","2016-02-25","08:30",80,240.71869343375,192.574954747
"2016-02-25 09:00:00","2016-02-25 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-02-25","09:00",72,228.207602338889,164.309473684
"2016-02-25 09:40:00","2016-02-25 09:40:00_10NT","10NT","2080","NW","696600","5134383","2016-02-25","09:40",51,234.254083188235,119.469582426
"2016-02-25 10:00:00","2016-02-25 10:00:00_31","31","2012","SE","714649","5130925","2016-02-25","10:00",113,290.184673513274,327.90868107
"2016-02-26 08:30:00","2016-02-26 08:30:00_31RO","31RO","2012","SE","714649","5130925","2016-02-26","08:30",91,286.641503784615,260.843768444
"2016-02-26 08:45:00","2016-02-26 08:45:00_31RO","31RO","2012","SE","714649","5130925","2016-02-26","08:45",95,296.697152763158,281.862295125
"2016-02-28 15:00:00","2016-02-28 15:00:00_20","20","NULL","\ ","NULL","NULL","2016-02-28","15:00",130,254.209076063077,330.471798882
"2016-02-29 09:00:00","2016-02-29 09:00:00_20","20","NULL","\ ","NULL","NULL","2016-02-29","09:00",145,210.083070462069,304.62045217
"2016-03-01 07:45:00","2016-03-01 07:45:00_16PT","16PT","1608","S ","705786","5110460","2016-03-01","07:45",89,199.141876665169,177.236270232
"2016-03-01 08:50:00","2016-03-01 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-03-01","08:50",157,249.067223220382,391.035540456
"2016-03-01 09:00:00","2016-03-01 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-03-01","09:00",123,215.94125360813,265.607741938
"2016-03-01 11:00:00","2016-03-01 11:00:00_20","20","NULL","\ ","NULL","NULL","2016-03-01","11:00",110,200.149052558182,220.163957814
"2016-03-02 00:00:00","2016-03-02 00:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-02","00:00",85,326.196662624706,277.267163231
"2016-03-02 07:30:00","2016-03-02 07:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-03-02","07:30",78,226.452341135897,176.632826086
"2016-03-02 07:40:00","2016-03-02 07:40:00_26SP","26SP","1980","SW","714927","5140531","2016-03-02","07:40",74,201.953840564865,149.445842018
"2016-03-02 08:00:00","2016-03-02 08:00:00_10PM","10PM","1760","SE","695429","5135226","2016-03-02","08:00",45,229.396299222222,103.22833465
"2016-03-02 08:00:00","2016-03-02 08:00:00_12FO","12FO","1360","NW","671070","5087375","2016-03-02","08:00",58,303.488238763793,176.023178483
"2016-03-02 08:00:00","2016-03-02 08:00:00_25TO","25TO","1880","S ","623059","5124460","2016-03-02","08:00",115,274.334904469565,315.48514014
"2016-03-02 08:30:00","2016-03-02 08:30:00_15TR","15TR","1550","W ","630778","5077835","2016-03-02","08:30",90,259.791269308889,233.812142378
"2016-03-02 08:30:00","2016-03-02 08:30:00_18SB","18SB","1600","SW","715519","5120132","2016-03-02","08:30",66,280.35384904697,185.033540371
"2016-03-02 08:30:00","2016-03-02 08:30:00_19PF","19PF","1170","SE","669131","5069560","2016-03-02","08:30",45,339.7379227,152.882065215
"2016-03-02 09:00:00","2016-03-02 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-03-02","09:00",118,186.987755709322,220.645551737
"2016-03-02 09:05:00","2016-03-02 09:05:00_22CI","22CI","2145","NE","712858","5147444","2016-03-02","09:05",81,215.120087658025,174.247271003
"2016-03-02 10:00:00","2016-03-02 10:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-02","10:00",200,281.946848435,563.89369687
"2016-03-02 10:15:00","2016-03-02 10:15:00_0","0","NULL","\ ","NULL","NULL","2016-03-02","10:15",112,236.06680775625,264.394824687
"2016-03-02 14:30:00","2016-03-02 14:30:00_43BU","43BU","2060","SW","709265","5145471","2016-03-02","14:30",44,253.229771940909,111.421099654
"2016-03-03 11:00:00","2016-03-03 11:00:00_13PR","13PR","1675","SW","698219","5135084","2016-03-03","11:00",34,141.176470588235,48
"2016-03-04 09:00:00","2016-03-04 09:00:00_31RO","31RO","2012","SE","714649","5130925","2016-03-04","09:00",131,438.996794177099,575.085800372
"2016-03-07 10:30:00","2016-03-07 10:30:00_0","0","NULL","\ ","NULL","NULL","2016-03-07","10:30",92,243.279012801087,223.816691777
"2016-03-08 10:30:00","2016-03-08 10:30:00_0","0","NULL","\ ","NULL","NULL","2016-03-08","10:30",106,219.787858900943,232.975130435
"2016-03-08 11:10:00","2016-03-08 11:10:00_26SP","26SP","1980","SW","714927","5140531","2016-03-08","11:10",127,192.709561962992,244.741143693
"2016-03-09 00:00:00","2016-03-09 00:00:00_10PM","10PM","1760","SE","695429","5135226","2016-03-09","00:00",82,183.155870189024,150.187813555
"2016-03-09 00:00:00","2016-03-09 00:00:00_1PEI","1PEI","1985","SE","627885","5136546","2016-03-09","00:00",110,257.385844545455,283.124429
"2016-03-09 07:20:00","2016-03-09 07:20:00_14PO","14PO","1385","NW","706857","5144945","2016-03-09","07:20",53,232.254388584906,123.09482595
"2016-03-09 07:50:00","2016-03-09 07:50:00_12FO","12FO","1360","NW","671070","5087375","2016-03-09","07:50",85,273.727289235294,232.66819585
"2016-03-09 07:50:00","2016-03-09 07:50:00_26SP","26SP","1980","SW","714927","5140531","2016-03-09","07:50",126,201.876088069841,254.363870968
"2016-03-09 08:00:00","2016-03-09 08:00:00_16PT","16PT","1608","S ","705786","5110460","2016-03-09","08:00",126,254.68253968254,320.9
"2016-03-09 08:00:00","2016-03-09 08:00:00_5PSV","5PSV","1320","SE","648525","5071709","2016-03-09","08:00",112,326.31746031875,365.475555557
"2016-03-09 08:10:00","2016-03-09 08:10:00_28RM","28RM","1100","W ","654244","5146435","2016-03-09","08:10",34,274.522921652941,93.337793362
"2016-03-09 08:30:00","2016-03-09 08:30:00_15TR","15TR","1550","W ","630778","5077835","2016-03-09","08:30",130,264.615384615385,344
"2016-03-09 08:30:00","2016-03-09 08:30:00_24NO","24NO","1020","S ","719299","5113380","2016-03-09","08:30",69,254.107513311594,175.334184185
"2016-03-09 08:30:00","2016-03-09 08:30:00_2RAB","2RAB","1335","S ","638591","5141136","2016-03-09","08:30",52,218.204564046154,113.466373304
"2016-03-09 08:45:00","2016-03-09 08:45:00_31RO","31RO","2012","SE","714649","5130925","2016-03-09","08:45",170,510.843648764706,868.4342029
"2016-03-09 08:50:00","2016-03-09 08:50:00_18SB","18SB","1600","SW","715519","5120132","2016-03-09","08:50",110,227.181818181818,249.9
"2016-03-09 08:50:00","2016-03-09 08:50:00_30PN","30PN","2735","NE","621741","5120602","2016-03-09","08:50",191,207.643042014136,396.598210247
"2016-03-09 08:55:00","2016-03-09 08:55:00_22CI","22CI","2145","NE","712858","5147444","2016-03-09","08:55",128,230.447827417969,294.973219095
"2016-03-09 09:00:00","2016-03-09 09:00:00_19PF","19PF","1170","SE","669131","5069560","2016-03-09","09:00",113,268.746902654867,303.684
"2016-03-09 09:00:00","2016-03-09 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-03-09","09:00",144,217.905238485417,313.783543419
"2016-03-09 09:00:00","2016-03-09 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-03-09","09:00",166,221.677030704217,367.983870969
"2016-03-09 09:30:00","2016-03-09 09:30:00_13PR","13PR","1675","SW","698219","5135084","2016-03-09","09:30",70,168.491551457143,117.94408602
"2016-03-09 12:00:00","2016-03-09 12:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-09","12:00",195,241.435897435897,470.8
"2016-03-10 08:30:00","2016-03-10 08:30:00_42LU","42LU","2050","NE","706376","5136019","2016-03-10","08:30",135,246.53887359037,332.827479347
"2016-03-10 09:00:00","2016-03-10 09:00:00_25TO","25TO","1880","S ","623059","5124460","2016-03-10","09:00",140,259.485786815,363.280101541
"2016-03-10 11:00:00","2016-03-10 11:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-10","11:00",108,287.62725597037,310.637436448
"2016-03-11 08:30:00","2016-03-11 08:30:00_35VC","35VC","1880","SE","712817","5126802","2016-03-11","08:30",149,267.744945736242,398.939969147
"2016-03-11 12:15:00","2016-03-11 12:15:00_10MS","10MS","1985","SW","696357","5135781","2016-03-11","12:15",72,222.660172980556,160.315324546
"2016-03-14 10:30:00","2016-03-14 10:30:00_0","0","NULL","\ ","NULL","NULL","2016-03-14","10:30",130,319.098784920769,414.828420397
"2016-03-15 08:20:00","2016-03-15 08:20:00_16PT","16PT","1608","S ","705786","5110460","2016-03-15","08:20",90,301.290759576667,271.161683619
"2016-03-16 07:30:00","2016-03-16 07:30:00_14PO","14PO","1385","NW","706857","5144945","2016-03-16","07:30",53,198.428727879245,105.167225776
"2016-03-16 07:30:00","2016-03-16 07:30:00_25TO","25TO","1880","S ","623059","5124460","2016-03-16","07:30",126,267.798711922222,337.426377022
"2016-03-16 07:40:00","2016-03-16 07:40:00_12FO","12FO","1360","NW","671070","5087375","2016-03-16","07:40",90,263.623591413333,237.261232272
"2016-03-16 07:40:00","2016-03-16 07:40:00_26SP","26SP","1980","SW","714927","5140531","2016-03-16","07:40",118,216.566799671186,255.548823612
"2016-03-16 08:00:00","2016-03-16 08:00:00_5PSV","5PSV","1320","SE","648525","5071709","2016-03-16","08:00",85,344.214107882353,292.5819917
"2016-03-16 08:10:00","2016-03-16 08:10:00_10PM","10PM","1760","SE","695429","5135226","2016-03-16","08:10",71,254.381644709859,180.610967744
"2016-03-16 08:30:00","2016-03-16 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-03-16","08:30",92,222.566999288043,204.761639345
"2016-03-16 08:45:00","2016-03-16 08:45:00_15TR","15TR","1550","W ","630778","5077835","2016-03-16","08:45",125,291.2699158456,364.087394807
"2016-03-16 08:45:00","2016-03-16 08:45:00_22CI","22CI","2145","NE","712858","5147444","2016-03-16","08:45",121,236.254893431405,285.868421052
"2016-03-16 09:00:00","2016-03-16 09:00:00_19PF","19PF","1170","SE","669131","5069560","2016-03-16","09:00",85,304.734933972941,259.024693877
"2016-03-16 09:00:00","2016-03-16 09:00:00_24NO","24NO","1020","S ","719299","5113380","2016-03-16","09:00",59,343.178130462712,202.475096973
"2016-03-16 09:00:00","2016-03-16 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-03-16","09:00",135,243.653095245926,328.931678582
"2016-03-16 09:00:00","2016-03-16 09:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-03-16","09:00",146,253.234202391096,369.721935491
"2016-03-16 09:10:00","2016-03-16 09:10:00_30PN","30PN","2735","NE","621741","5120602","2016-03-16","09:10",201,264.687580837811,532.022037484
"2016-03-16 09:30:00","2016-03-16 09:30:00_13PR","13PR","1675","SW","698219","5135084","2016-03-16","09:30",60,234.570074333333,140.7420446
"2016-03-16 10:00:00","2016-03-16 10:00:00_31RO","31RO","2012","SE","714649","5130925","2016-03-16","10:00",207,303.573686408213,628.397530865
"2016-03-16 10:45:00","2016-03-16 10:45:00_18SB","18SB","1600","SW","715519","5120132","2016-03-16","10:45",104,286.923076923077,298.4
"2016-03-16 11:00:00","2016-03-16 11:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-16","11:00",133,309.323308270677,411.4
"2016-03-17 14:50:00","2016-03-17 14:50:00_43BU","43BU","2060","SW","709265","5145471","2016-03-17","14:50",65,255.289462315385,165.938150505
"2016-03-18 13:40:00","2016-03-18 13:40:00_0","0","NULL","\ ","NULL","NULL","2016-03-18","13:40",112,351.6326672875,393.828587362
"2016-03-19 08:10:00","2016-03-19 08:10:00_35VC","35VC","1880","SE","712817","5126802","2016-03-19","08:10",136,300.832498414706,409.132197844
"2016-03-21 14:45:00","2016-03-21 14:45:00_0","0","NULL","\ ","NULL","NULL","2016-03-21","14:45",106,130.761188704717,138.606860027
"2016-03-22 09:30:00","2016-03-22 09:30:00_25TO","25TO","1880","S ","623059","5124460","2016-03-22","09:30",104,344.373743786538,358.148693538
"2016-03-23 00:00:00","2016-03-23 00:00:00_10PM","10PM","1760","SE","695429","5135226","2016-03-23","00:00",38,384.573578194737,146.137959714
"2016-03-23 00:00:00","2016-03-23 00:00:00_22CI","22CI","2145","NE","712858","5147444","2016-03-23","00:00",95,318.236044655789,302.324242423
"2016-03-23 00:00:00","2016-03-23 00:00:00_5PSV","5PSV","1320","SE","648525","5071709","2016-03-23","00:00",67,469.10447761194,314.3
"2016-03-23 07:15:00","2016-03-23 07:15:00_14PO","14PO","1385","NW","706857","5144945","2016-03-23","07:15",35,291.491271268571,102.021944944
"2016-03-23 07:25:00","2016-03-23 07:25:00_18SB","18SB","1600","SW","715519","5120132","2016-03-23","07:25",75,336.8,252.6
"2016-03-23 07:40:00","2016-03-23 07:40:00_26SP","26SP","1980","SW","714927","5140531","2016-03-23","07:40",74,324.324324324324,240
"2016-03-23 07:45:00","2016-03-23 07:45:00_16PT","16PT","1608","S ","705786","5110460","2016-03-23","07:45",80,339.94608600625,271.956868805
"2016-03-23 07:50:00","2016-03-23 07:50:00_12FO","12FO","1360","NW","671070","5087375","2016-03-23","07:50",53,380.052343275472,201.427741936
"2016-03-23 08:30:00","2016-03-23 08:30:00_15TR","15TR","1550","W ","630778","5077835","2016-03-23","08:30",96,356.672632302083,342.40572701
"2016-03-23 08:30:00","2016-03-23 08:30:00_1PEI","1PEI","1985","SE","627885","5136546","2016-03-23","08:30",70,313.243612104286,219.270528473
"2016-03-23 08:30:00","2016-03-23 08:30:00_30PN","30PN","2735","NE","621741","5120602","2016-03-23","08:30",180,311.447823341667,560.606082015
"2016-03-23 08:40:00","2016-03-23 08:40:00_31RO","31RO","2012","SE","714649","5130925","2016-03-23","08:40",130,325.005767981538,422.507498376
"2016-03-23 09:00:00","2016-03-23 09:00:00_19PF","19PF","1170","SE","669131","5069560","2016-03-23","09:00",55,368.404460967273,202.622453532
"2016-03-23 09:00:00","2016-03-23 09:00:00_29FL","29FL","1890","E ","642242","5127946","2016-03-23","09:00",110,284.858764140909,313.344640555
"2016-03-23 10:30:00","2016-03-23 10:30:00_0","0","NULL","\ ","NULL","NULL","2016-03-23","10:30",177,307.231638418079,543.8
"2016-03-24 09:00:00","2016-03-24 09:00:00_8","8","NULL","\ ","NULL","NULL","2016-03-24","09:00",83,307.111542946988,254.902580646
"2016-03-24 10:00:00","2016-03-24 10:00:00_3PIN","3PIN","1885","W ","639889","5114784","2016-03-24","10:00",111,314.774774774775,349.4
"2016-03-24 11:15:00","2016-03-24 11:15:00_0","0","NULL","\ ","NULL","NULL","2016-03-24","11:15",75,408.551680508,306.413760381
"2016-03-25 00:00:00","2016-03-25 00:00:00_6BON","6BON","1495","S ","659074","5097617","2016-03-25","00:00",67,329.801236920896,220.966828737
"2016-03-25 10:00:00","2016-03-25 10:00:00_0","0","NULL","\ ","NULL","NULL","2016-03-25","10:00",100,266.1,266.1
"2016-03-28 14:25:00","2016-03-28 14:25:00_0","0","NULL","\ ","NULL","NULL","2016-03-28","14:25",94,348.360743296808,327.459098699
"2016-03-29 14:50:00","2016-03-29 14:50:00_43BU","43BU","2060","SW","709265","5145471","2016-03-29","14:50",49,316.60645855102,155.13716469
"2016-03-30 07:45:00","2016-03-30 07:45:00_10PM","10PM","1760","SE","695429","5135226","2016-03-30","07:45",26,391.219835738461,101.717157292
"2016-03-30 07:45:00","2016-03-30 07:45:00_26SP","26SP","1980","SW","714927","5140531","2016-03-30","07:45",63,338.095238095238,213
"2016-03-30 07:50:00","2016-03-30 07:50:00_12FO","12FO","1360","NW","671070","5087375","2016-03-30","07:50",33,390.177426439394,128.758550725
"2016-03-30 08:00:00","2016-03-30 08:00:00_16PT","16PT","1608","S ","705786","5110460","2016-03-30","08:00",60,383.090909083333,229.85454545
