"Datetime","Filter_code","Ordine","Codice.Stazione","Nome.breve","Località","Provincia","Altitudine","Esposizione","Pendenza","LatUTM","LongUTM","Expr1","Expr2","Data","Ora","IDStratigrafica","IDRilievo","Da","A","ContAcqua","FomaGrani1","FomaGrani2","DimGrani","DimGrani2","TestMano","Commento","SWE","density","density_from_grain_hardness","density_estimated","density_final","SWE_calc"
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7958,1369,162,161,"1","2b","2b","0,8","-  ","1","","NULL",NaN,150.3932203,150.3932203,150.3932203,1.503932203
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7959,1369,161,155,"1","2b","2b","1","-  ","3","","NULL",240,230.1149425,NaN,240,14.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7960,1369,155,150,"1","9d","9d","1","-  ","4","","NULL",NaN,320.1290323,320.1290323,320.1290323,16.006451615
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7961,1369,150,133,"1","2b","3a","1","-  ","1","","NULL",200,176.25,NaN,200,34
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7962,1369,133,123,"1","3b","3b","1","-  ","3","","NULL",240,286.5103011,NaN,240,24
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7963,1369,123,114,"1","3b","3b","1,5","-  ","3","","NULL",240,286.5103011,NaN,240,21.6
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7964,1369,114,108,"1","3b","3a","0,8","-  ","3","","NULL",240,286.5103011,NaN,240,14.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7965,1369,108,98,"1","3a","3a","0,5","-  ","4","","NULL",260,326.893913,NaN,260,26
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7966,1369,98,94,"1","3a","3b","0,5","-  ","4","","NULL",NaN,326.893913,326.893913,326.893913,13.07575652
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7967,1369,94,89,"1","3b","3b","1,5","-  ","3","","NULL",NaN,286.5103011,286.5103011,286.5103011,14.325515055
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7968,1369,89,82,"1","3b","3a","1","-  ","4","","NULL",300,326.893913,NaN,300,21
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7969,1369,82,66,"1","3b","3b","1,5","-  ","4","","NULL",320,326.893913,NaN,320,51.2
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7970,1369,66,60,"1","3a","3b","1,5","-  ","4","","NULL",340,326.893913,NaN,340,20.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7971,1369,60,52,"1","9b","9b","2","-  ","5","","NULL",420,359.5737705,NaN,420,33.6
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7972,1369,52,40,"1","3b","3b","1","-  ","4","","NULL",320,326.893913,NaN,320,38.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7973,1369,40,39,"1","8a","8a","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7974,1369,39,25,"1","3a","3b","0,5","   ","5","","NULL",360,376.2315271,NaN,360,50.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7975,1369,25,20,"1","3a","3a","0,5","-  ","5","","NULL",NaN,376.2315271,376.2315271,376.2315271,18.811576355
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7976,1369,20,14,"1","3a","3a","0,5","-  ","5","","NULL",320,376.2315271,NaN,320,19.2
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7977,1369,14,1,"1","4a","4a","2,5","   ","3","","NULL",280,305.9328358,NaN,280,36.4
"2012-12-12 08:45:00","2012-12-12 08:45:00_30PN",30,"30PN","PRESENA","PRESENA","TN","2735","NE","0","621741","5120602","30PN","PRESENA","2012-12-12",845,7978,1369,1,0,"1","8c","8c","/  ","-  ","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,3.189473684
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7948,1366,69,66,"1","2b","3c","1","1","1","","NULL",NaN,176.25,176.25,176.25,5.2875
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7949,1366,66,34,"1","3c","4c","1","1","2","","NULL",240,263.9316239,NaN,240,76.8
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7950,1366,34,29,"1","3c","3c","1","1","3","","NULL",NaN,286.5103011,286.5103011,286.5103011,14.325515055
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7951,1366,29,25,"-","8a","8a","-  ","-  ","5","","NULL",NaN,349.5454545,349.5454545,349.5454545,13.98181818
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7952,1366,25,15,"1","4c","6a","2","2","3","","NULL",280,NaN,NaN,280,28
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7953,1366,15,10,"1","6a","4c","2","2","4","","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-12 09:00:00","2012-12-12 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-12",900,7954,1366,10,0,"-","8c","8c","-  ","-  ","5","","NULL",340,349.5454545,NaN,340,34
"2012-12-12 09:30:00","2012-12-12 09:30:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2012-12-12",930,7955,1367,51,13,"1","3c","3c","0,5","0,8","1","","NULL",400,218.033195,NaN,400,152
"2012-12-12 09:30:00","2012-12-12 09:30:00_3PIN",3,"3PIN","PINZOLO","PINZOLO - GRUAL","TN","1885","W ","14","639889","5114784","3PIN","PINZOLO - GRUAL","2012-12-12",930,7956,1367,13,0,"1","3c","3c","0,5","0,8","1","","NULL",560,218.033195,NaN,560,72.8
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8062,1395,32,31,"1","9d","- ","-  ","-  ","2","","NULL",NaN,256,256,256,2.56
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8063,1395,31,29,"1","4a","- ","0.4","-  ","1","","NULL",NaN,256.1585366,256.1585366,256.1585366,5.123170732
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8064,1395,29,28,"1","9d","- ","-  ","-  ","2","","NULL",NaN,256,256,256,2.56
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8065,1395,28,13,"1","5b","- ","6","-  ","1","","NULL",190,256.344086,NaN,190,28.5
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8066,1395,13,10,"1","5b","6b","6","1","2","","NULL",NaN,289.2307692,289.2307692,289.2307692,8.676923076
"2012-12-12 15:00:00","2012-12-12 15:00:00_43BU",43,"43BU","BUFFAURE","BUFFAURE","TN","2060","SW","13","709265","5145471","43BU","BUFFAURE","2012-12-12",1500,8067,1395,10,0,"1","6b","- ","1","-  ","3","","NULL",340,363.1935484,NaN,340,34
"2012-12-14 09:00:00","2012-12-14 09:00:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-14",900,7979,1371,67,23,"1","2a","2a","1","-  ","2","","NULL",280,196.9756098,NaN,280,123.2
"2012-12-14 09:00:00","2012-12-14 09:00:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-14",900,7980,1371,23,20,"1","9e","9e","3","-  ","5","","NULL",NaN,359.5737705,359.5737705,359.5737705,10.787213115
"2012-12-14 09:00:00","2012-12-14 09:00:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-14",900,7981,1371,20,10,"1","4a","4a","2","-  ","4","","NULL",340,333.6413043,NaN,340,34
"2012-12-14 09:00:00","2012-12-14 09:00:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-14",900,7982,1371,10,0,"1","9e","9e","2","-  ","5","","NULL",380,359.5737705,NaN,380,38
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8028,1387,68,62,"1","2","- ","2","-  ","1","","NULL",240,150.3932203,NaN,240,14.4
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8029,1387,62,27,"1","3","- ","2","-  ","2","","NULL",230,250.7726161,NaN,230,80.5
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8030,1387,27,26,"-","8a","- ","-  ","-  ","-","","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8031,1387,26,16,"1","3","- ","2","-  ","4","","NULL",240,326.893913,NaN,240,24
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8032,1387,16,15,"-","8a","- ","-  ","-  ","-","","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8033,1387,15,10,"1","4","5","3","3","1","","NULL",NaN,246.9565217,246.9565217,246.9565217,12.347826085
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8034,1387,10,0,"2","5","6","2","2","-","","NULL",350,NaN,NaN,350,35
"2012-12-19 08:00:00","2012-12-19 08:00:00_22CI",22,"22CI","CIAMPAC","CANAZEI CIAMPAC","TN","2145","NE","7","712858","5147444","22CI","CANAZEI CIAMPAC","2012-12-19",800,8035,1387,0,0,"-","- ","- ","-  ","-  ","-","NULL","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:00:00","2012-12-19 08:00:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2012-12-19",800,7983,1373,56,44,"1","3","3","1","1","1","","NULL",130,218.033195,NaN,130,15.6
"2012-12-19 08:00:00","2012-12-19 08:00:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2012-12-19",800,7984,1373,44,15,"1","3","4","2","2","2","","NULL",250,263.9316239,NaN,250,72.5
"2012-12-19 08:00:00","2012-12-19 08:00:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2012-12-19",800,7985,1373,15,14,"1","9","9","3","3","3","","NULL",NaN,283.0769231,283.0769231,283.0769231,2.830769231
"2012-12-19 08:00:00","2012-12-19 08:00:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2012-12-19",800,7986,1373,14,9,"1","3","4","2","2","1","","NULL",NaN,245.3333333,245.3333333,245.3333333,12.266666665
"2012-12-19 08:00:00","2012-12-19 08:00:00_26SP",26,"26SP","P S.PELLEGRINO","PASSO S. PELLEGRINO","TN","1980","SW","8","714927","5140531","26SP","PASSO S. PELLEGRINO","2012-12-19",800,7987,1373,9,0,"1","4c","4c","2","3","1","","NULL",350,256.1585366,NaN,350,31.5
"2012-12-19 08:20:00","2012-12-19 08:20:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2012-12-19",820,8052,1392,40,39,"1","7","5","2","0","1","","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:20:00","2012-12-19 08:20:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2012-12-19",820,8053,1392,39,37,"-","4","4","3","0","-","","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:20:00","2012-12-19 08:20:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2012-12-19",820,8054,1392,37,31,"-","4","4","1","0","3","","NULL",190,305.9328358,NaN,190,11.4
"2012-12-19 08:20:00","2012-12-19 08:20:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2012-12-19",820,8055,1392,31,18,"-","4","4c","1","-  ","1","","NULL",200,256.1585366,NaN,200,26
"2012-12-19 08:20:00","2012-12-19 08:20:00_15TR",15,"15TR","TREMALZO","TREMALZO","TN","1550","W ","9","630778","5077835","15TR","TREMALZO","2012-12-19",820,8056,1392,18,0,"-","5","4","3","-  ","1","","NULL",0,246.9565217,NaN,0,0
"2012-12-19 08:30:00","2012-12-19 08:30:00_16PT",16,"16PT","P BROCON","PASSO BROCCON - MALGA MARANDE","TN","1608","S ","8","705786","5110460","16PT","PASSO BROCCON - MALGA MARANDE","2012-12-19",830,8042,1389,45,40,"1","3c","3c","1","1","4","","NULL",NaN,326.893913,326.893913,326.893913,16.34469565
"2012-12-19 08:30:00","2012-12-19 08:30:00_16PT",16,"16PT","P BROCON","PASSO BROCCON - MALGA MARANDE","TN","1608","S ","8","705786","5110460","16PT","PASSO BROCCON - MALGA MARANDE","2012-12-19",830,8043,1389,40,0,"1","3c","3c","0,5","1","1","","NULL",0,218.033195,NaN,0,0
"2012-12-19 08:30:00","2012-12-19 08:30:00_16PT",16,"16PT","P BROCON","PASSO BROCCON - MALGA MARANDE","TN","1608","S ","8","705786","5110460","16PT","PASSO BROCCON - MALGA MARANDE","2012-12-19",830,8044,1389,0,0,"-","- ","- ","-  ","-  ","-","NULL","NULL",NaN,NaN,NaN,NaN,NaN
"2012-12-19 08:30:00","2012-12-19 08:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2012-12-19",830,8020,1385,22,21,"1","9a","9a","5","5","4","","NULL",NaN,320.1290323,320.1290323,320.1290323,3.201290323
"2012-12-19 08:30:00","2012-12-19 08:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2012-12-19",830,8021,1385,21,15,"1","4a","5a","2","2","4","","NULL",NaN,329.85,329.85,329.85,19.791
"2012-12-19 08:30:00","2012-12-19 08:30:00_19PF",19,"19PF","VALLARSA","VALLARSA PIAN FUGAZZE","TN","1170","SE","2","669131","5069560","19PF","VALLARSA PIAN FUGAZZE","2012-12-19",830,8024,1385,15,0,"1","4b","4b","1","1","1","","NULL",290,256.1585366,NaN,290,43.5
"2012-12-19 08:30:00","2012-12-19 08:30:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-19",830,8017,1383,87,74,"1","1d","1b","10","10","1","","NULL",180,127.0920245,NaN,180,23.4
"2012-12-19 08:30:00","2012-12-19 08:30:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-19",830,8019,1383,74,31,"2","1c","1e","10","10","1","","NULL",280,127.0920245,NaN,280,120.4
"2012-12-19 08:30:00","2012-12-19 08:30:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-19",830,8023,1383,31,22,"1","9b","9b","15","20","5","","NULL",280,359.5737705,NaN,280,25.2
"2012-12-19 08:30:00","2012-12-19 08:30:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-19",830,8025,1383,22,10,"1","4a","4","10","10","4","","NULL",310,333.6413043,NaN,310,37.2
"2012-12-19 08:30:00","2012-12-19 08:30:00_25TO",25,"25TO","P TONALE","PASSO TONALE SCUOLA PAT","TN","1880","S ","9","623059","5124460","25TO","PASSO TONALE SCUOLA PAT","2012-12-19",830,8027,1383,10,0,"1","8c","8c","20","20","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,31.89473684
"2012-12-19 08:40:00","2012-12-19 08:40:00_1PEI",1,"1PEI","PEJO","PEJO TARLENTA","TN","1985","SE","0","627885","5136546","1PEI","PEJO TARLENTA","2012-12-19",840,7988,1374,75,45,"1","2","2","1","1","1","","NULL",130,150.3932203,NaN,130,39
"2012-12-19 08:40:00","2012-12-19 08:40:00_1PEI",1,"1PEI","PEJO","PEJO TARLENTA","TN","1985","SE","0","627885","5136546","1PEI","PEJO TARLENTA","2012-12-19",840,7989,1374,45,20,"1","3","4","1","2","1","","NULL",250,245.3333333,NaN,250,62.5
"2012-12-19 08:40:00","2012-12-19 08:40:00_1PEI",1,"1PEI","PEJO","PEJO TARLENTA","TN","1985","SE","0","627885","5136546","1PEI","PEJO TARLENTA","2012-12-19",840,7990,1374,20,17,"1","3","3","1","2","5","","NULL",NaN,376.2315271,376.2315271,376.2315271,11.286945813
"2012-12-19 08:40:00","2012-12-19 08:40:00_1PEI",1,"1PEI","PEJO","PEJO TARLENTA","TN","1985","SE","0","627885","5136546","1PEI","PEJO TARLENTA","2012-12-19",840,7991,1374,17,0,"1","4","5","2","2","4","","NULL",290,329.85,NaN,290,49.3
"2012-12-19 08:45:00","2012-12-19 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2012-12-19",845,8018,1384,43,42,"1","3a","3c","1","1","1","","NULL",NaN,218.033195,218.033195,218.033195,2.18033195
"2012-12-19 08:45:00","2012-12-19 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2012-12-19",845,8022,1384,42,39,"1","3a","3c","1","1","2","","NULL",NaN,250.7726161,250.7726161,250.7726161,7.523178483
"2012-12-19 08:45:00","2012-12-19 08:45:00_18SB",18,"18SB","CANAL SAN BOVO","CANAL SAN BOVO - CALAITA","TN","1600","SW","6","715519","5120132","18SB","CANAL SAN BOVO - CALAITA","2012-12-19",845,8026,1384,39,0,"1","3a","3c","1","1","1","","NULL",160,218.033195,NaN,160,62.4
"2012-12-19 08:55:00","2012-12-19 08:55:00_11AN",11,"11AN","ANDALO","ANDALO","TN","1047","NE","5","654463","5115044","11AN","ANDALO","2012-12-19",855,7994,1376,30,29,"1","7","7","4","4","1","","NULL",NaN,400,400,400,4
"2012-12-19 08:55:00","2012-12-19 08:55:00_11AN",11,"11AN","ANDALO","ANDALO","TN","1047","NE","5","654463","5115044","11AN","ANDALO","2012-12-19",855,7995,1376,29,0,"1","3a","3a","1","1","2","","NULL",NaN,250.7726161,250.7726161,250.7726161,72.724058669
"2012-12-19 09:00:00","2012-12-19 09:00:00_13PR",13,"13PR","PREDAZZO","PREDAZZO GARDONÈ","TN","1675","SW","12","698219","5135084","13PR","PREDAZZO GARDONÈ","2012-12-19",900,7999,1379,31,24,"1","9","9","1","1","1","","NULL",NaN,183.3333333,183.3333333,183.3333333,12.833333331
"2012-12-19 09:00:00","2012-12-19 09:00:00_13PR",13,"13PR","PREDAZZO","PREDAZZO GARDONÈ","TN","1675","SW","12","698219","5135084","13PR","PREDAZZO GARDONÈ","2012-12-19",900,8001,1379,24,22,"1","8a","8a","0","0","6","","NULL",NaN,318.9473684,318.9473684,318.9473684,6.378947368
"2012-12-19 09:00:00","2012-12-19 09:00:00_13PR",13,"13PR","PREDAZZO","PREDAZZO GARDONÈ","TN","1675","SW","12","698219","5135084","13PR","PREDAZZO GARDONÈ","2012-12-19",900,8004,1379,22,0,"1","5b","5b","3","3","1","","NULL",220,256.344086,NaN,220,48.4
"2012-12-19 09:00:00","2012-12-19 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-19",900,7996,1377,80,60,"1","3a","2b","1","1","1","","NULL",170,176.25,NaN,170,34
"2012-12-19 09:00:00","2012-12-19 09:00:00_29FL",29,"29FL","FOLGARIDA","FOLGARIDA MALGHET AUT","TN","1890","E ","8","642242","5127946","29FL","FOLGARIDA MALGHET AUT","2012-12-19",900,7997,1377,60,27,"1","3a","3c","1","1","2","","NULL",270,250.7726161,NaN,270,89.1
